"time","S","E","I","R"
3.75,0.33704224518426634,0.0127107114843874,0.025557638628680556,0.6246894047026671
3.755,0.3369057296769204,0.012697319590511786,0.025538188358736356,0.6248587623738329
3.76,0.3367739211415915,0.012683571224759766,0.025517782737208387,0.6250247248964418
3.765,0.3366468775805846,0.012669484123832783,0.025496453448184533,0.6251871848473995
3.77,0.336524651763065,0.012655076088094956,0.02547423266797081,0.6253460394808706
3.775,0.33640729125466234,0.01264036495908629,0.025451153017460013,0.6255011907687927
3.78,0.33629483845263014,0.012625368597549166,0.025427247514850218,0.6256525454349718
3.785,0.33618733062636535,0.012610104861997103,0.025402549528801343,0.6258000149828375
3.79,0.33608479996308804,0.01259459158785217,0.025377092732114102,0.6259435157169471
3.795,0.3359872736184776,0.012578846567174755,0.025350911056011526,0.6260829687583375
3.8,0.33589477377205834,0.012562887529006863,0.02532403864509893,0.6262183000538372
3.805,0.33580731768712585,0.012546732120347555,0.025296509813073884,0.6263494403794541
3.81,0.3357249177750022,0.012530397887776585,0.02526835899925318,0.6264763253379694
3.815,0.3356475816634089,0.012513902259739878,0.02523962072597932,0.6265988953508732
3.82,0.33557531226874493,0.01249726252950804,0.025210329556964353,0.6267170956447841
3.825,0.33550810787205665,0.012480495838816826,0.02518052005662439,0.6268308762325036
3.83,0.3354459621984894,0.012463619162196134,0.025150226750453353,0.6269401918888625
3.835,0.33538886450000877,0.012446649291992023,0.02511948408647997,0.6270450021215206
3.84,0.33533679964118457,0.012429602824084084,0.025088326397847475,0.6271452711368852
3.845,0.3352897481878293,0.012412496144298511,0.02505678786655087,0.6272409678013227
3.85,0.3352476864982891,0.012395345415515352,0.025024902488362182,0.6273320655978347
3.855,0.3352105868171853,0.012378166565466558,0.024992704038969787,0.6274185425783797
3.86,0.3351784173714098,0.01236097527521979,0.024960226041353548,0.6275003813120181
3.865,0.3351511424681815,0.01234378696834132,0.024927501734413417,0.627577568829065
3.87,0.3351287225949736,0.012326616800729879,0.02489456404286506,0.6276500965614328
3.875,0.3351111145211278,0.012309479651111899,0.024861445548412194,0.6277179602793495
3.88,0.33509827140097526,0.012292390112187329,0.024828178462201568,0.6277811600246372
3.885,0.33509014287828903,0.012275362482414032,0.024794794598562903,0.6278397000407354
3.89,0.33508667519189833,0.012258410758417652,0.02476132535003271,0.6278935886996527
3.895,0.33508781128229975,0.01224154862801293,0.02472780166365758,0.6279428384260312
3.9,0.33509349089910645,0.012224789463821526,0.024694254018569516,0.6279874656185039
3.905,0.33510365070918174,0.01220814631747068,0.024660712404822864,0.6280274905685261
3.91,0.3351182244053093,0.012191631914356302,0.02462720630347978,0.628062937376856
3.915,0.3351371428152574,0.012175258648953595,0.024593764667928508,0.6280938338678619
3.92,0.3351603340111017,0.012159038580657722,0.024560415906416416,0.6281202115018256
3.925,0.33518772341867487,0.01214298343013673,0.024527187865777563,0.6281421052854123
3.93,0.33521923392701963,0.01212710457617852,0.0244941078163325,0.6281595536804707
3.935,0.3352547859977255,0.012111413053013522,0.02446120243793624,0.6281725985113261
3.94,0.3352942977740362,0.01209591954809447,0.024428497807148654,0.6281812848707221
3.945,0.33533768518962065,0.012080634400314665,0.024396019385500012,0.6281856610245661
3.95,0.3353848620769058,0.01206556759864606,0.024363792008823215,0.6281857783156263
3.955,0.33543574027487494,0.012050728781178539,0.024331839877622954,0.6281816910663249
3.96,0.33549022973624054,0.01203612723454187,0.024300186548451185,0.6281734564807677
3.965,0.33554823863390737,0.012021771893692017,0.024268854926257393,0.6281611345461445
3.97,0.3356096734666446,0.012007671342043653,0.024237867257681487,0.6281447879336315
3.975,0.335674439163893,0.011993833811931007,0.024207245125256634,0.6281244818989206
3.98,0.33574243918963625,0.011980267185379487,0.024177009442488934,0.6281002841824965
3.985,0.33581357564527264,0.011966978995170883,0.024147180449780536,0.6280722649097772
3.99,0.33588774937142524,0.011953976426185309,0.024117777711162785,0.628040496491228
3.995,0.3359648600486359,0.011941266317003497,0.02408882011180579,0.6280050535225561
4.0,0.336044806296891,0.011928855161753484,0.0240603258562711,0.6279660126850857
4.005,0.33612748577393137,0.011916749112186223,0.024032312467474167,0.6279234526464095
4.01,0.33621279527230385,0.011904953979965134,0.024004796786323765,0.6278774539614085
4.015,0.3363006308151143,0.011893475239155162,0.02397779497200579,0.6278280989737259
4.02,0.3363908877504466,0.011882318028897396,0.023951322502879378,0.6277754717177778
4.025,0.33648346084441555,0.011871487156255906,0.023925394177953894,0.6277196578213758
4.03,0.33657824437282396,0.01186098709922398,0.023900024118915838,0.6276607444090374
4.035,0.3366751322113992,0.011850822009877533,0.023875225772675552,0.6275988200060489
4.04,0.3367740179245853,0.011840995717664029,0.02385101191440423,0.6275339744433477
4.045,0.3368747948528708,0.011831511732815823,0.02382739465103263,0.627466298763282
4.05,0.3369773561986356,0.011822373249877444,0.02380438542518366,0.6273958851263045
4.055,0.33708159511050045,0.011813583151336899,0.023781995019511996,0.6273228267186519
4.06,0.3371874047661674,0.011805144011351638,0.023760233561424662,0.6272472176610576
4.065,0.33729467845373984,0.011797058099560448,0.02373911052815762,0.6271691529185434
4.07,0.3374033096515142,0.011789327384973031,0.02371863475218429,0.6270887282113298
4.075,0.33751319210623526,0.01178195353992968,0.023698814426932967,0.6270060399269034
4.08,0.3376242199098106,0.011774937944123903,0.023679657112791082,0.6269211850332758
4.085,0.3377362875744804,0.011768281688681501,0.023661169743375312,0.6268342609934642
4.09,0.3378492901064392,0.011761985580290032,0.023643358632047574,0.6267453656812245
4.095,0.33796312307790993,0.011756050145373185,0.023626229478657935,0.6266545972980603
4.1,0.33807768269766786,0.011750475634305027,0.02360978737649657,0.6265620542915319
4.105,0.3381928658800172,0.011745262025659642,0.023594036819437864,0.6264678352748867
4.11,0.3383085703122206,0.011740409030492064,0.023578981709260816,0.626372038948028
4.115,0.33842469452038454,0.011735916096646946,0.023564625363130916,0.6262747640198391
4.12,0.3385411379338026,0.011731782413091797,0.023550970521229647,0.6261761091318774
4.125,0.33865780094776066,0.01172800691427203,0.02353801935451874,0.62607617278345
4.13,0.33877458498480734,0.011724588284485525,0.02352577347262732,0.6259750532580812
4.135,0.3388913925544935,0.011721524962274701,0.02351423393185095,0.6258728485513823
4.14,0.3390081273115853,0.011718815144834565,0.023503401243252595,0.625769656300329
4.145,0.3391246941127543,0.011716456792435445,0.023493275380856313,0.6256655737139554
4.15,0.3392409990717501,0.011714447632859532,0.023483855789925432,0.6255606975054664
4.155,0.3393569496130582,0.011712785165850578,0.023475141395317804,0.6254551238257748
4.16,0.33947245452404856,0.011711466667576484,0.023467130609911464,0.6253489481984649
4.165,0.33958742400561803,0.011710489195104654,0.023459821343094923,0.6252422654561838
4.17,0.3397017697213302,0.011709849590890373,0.023453211009316938,0.6251351696784638
4.175,0.33981540484505696,0.011709544487278565,0.02344729653669143,0.6250277541309743
4.18,0.3399282441071241,0.011709570311019614,0.023442074375653838,0.6249201112062038
4.185,0.3400402038389638,0.011709923287800017,0.023437540507665836,0.6248123323655718
4.19,0.34015120201627713,0.011710599446788886,0.023433690453966014,0.6247045080829694
4.195,0.3402611583007075,0.011711594625201391,0.02343051928436464,0.6245967277897279
4.2,0.34036999408002744,0.011712904472880451,0.023428021626081142,0.6244890798210124
4.205,0.34047763250683905,0.011714524456898003,0.023426191672623553,0.6243816513636409
4.21,0.3405839985357898,0.011716449866177316,0.0234250231927095,0.6242745284053248
4.215,0.3406890189593029,0.01171867581613793,0.02342450953922882,0.6241677956853318
4.22,0.34079262244182235,0.011721197253364714,0.02342464365824829,0.624061536646566
4.225,0.3408947395525718,0.01172400896030278,0.02342541809805925,0.6239558333890676
4.23,0.34099530279682666,0.011727105559979788,0.023426825018269263,0.6238507666249257
4.235,0.3410942466456965,0.01173048152075737,0.023428856198939214,0.6237464156346083
4.24,0.34119150756441713,0.011734131161113237,0.023431503049767544,0.6236428582247034
4.245,0.34128702403914923,0.011738048654455602,0.02343475661932342,0.6235401706870731
4.25,0.34138073660228035,0.011742228033971432,0.023438607604330922,0.6234384277594187
4.255,0.3414725878562281,0.01174666319751004,0.023443046359006407,0.623337702587257
4.26,0.34156252249574004,0.011751347912503384,0.023448062904451318,0.6232380666873067
4.265,0.3416504873286875,0.011756275820924394,0.023453646938102805,0.6231395899122868
4.27,0.34173643129534853,0.011761440444284513,0.023459787843244494,0.6230423404171239
4.275,0.34182030548617615,0.011766835188671537,0.023466474698579824,0.6229463846265739
4.28,0.341902063158048,0.01177245334982865,0.02347369628787028,0.6228517872042545
4.285,0.34198165974899225,0.011778288118275505,0.023481441109640795,0.6227586110230928
4.29,0.3420590528913861,0.0117843325844719,0.023489697386954545,0.6226669171371888
4.295,0.34213420242362197,0.011790579744024551,0.02349845307725916,0.6225767647550957
4.3,0.3422070704002371,0.011797022502937233,0.023507695882306324,0.6224882112145207
4.305,0.3422776211005028,0.011803653682904326,0.023517413258146436,0.6224013119584478
4.31,0.34234582103546873,0.011810466026647684,0.02352759242519992,0.622316120512685
4.315,0.34241163895345905,0.011817452203296476,0.023538220378406447,0.6222326884648394
4.32,0.3424750458440165,0.01182460481380943,0.02354928389745312,0.6221510654447223
4.325,0.3425360149402918,0.01183191639643874,0.02356076955708238,0.6220712991061884
4.33,0.3425945217198756,0.011839379432234589,0.02357266373748011,0.621993435110411
4.335,0.3426505439040707,0.011846986350589056,0.02358495263474404,0.6219175171105975
4.34,0.34270406145560356,0.01185472953481794,0.023597622271432278,0.6218435867381474
4.345,0.3427550565747739,0.011862601327778739,0.023610658507191365,0.6217716835902573
4.35,0.34280351369404194,0.01187059403752283,0.023624047049462953,0.6217018452189735
4.355,0.34284941947105485,0.011878699942979609,0.023637773464267736,0.6216341071216991
4.36,0.34289276278011316,0.011886911299670124,0.02365182318706489,0.6215685027331531
4.365,0.34293353470207955,0.011895220345447476,0.023666181533684875,0.6215050634187894
4.37,0.34297172851273394,0.011903619306260998,0.023680833711333008,0.6214438184696733
4.375,0.3430073396695787,0.011912100401941,0.023695764829660765,0.6213847950988208
4.38,0.34304036579709984,0.011920655852000616,0.02371095991190133,0.6213280184389995
4.385,0.3430708066704908,0.011929277881451044,0.023726403906065497,0.6212735115419941
4.39,0.3430986641978464,0.011937958726626214,0.023742081696193514,0.6212212953793352
4.395,0.34312394240083693,0.011946690641012735,0.023757978113658044,0.6211713888444936
4.4,0.34314664739387146,0.011955465901080714,0.023774077948512932,0.6211238087565363
4.405,0.3431667873617635,0.011964276812110815,0.023790365960882055,0.621078569865245
4.41,0.34318437253591144,0.011973115714012753,0.02380682689238201,0.6210356848576951
4.415,0.3431994151690089,0.011981974987130176,0.023823445477572022,0.6209951643662902
4.42,0.3432119295083006,0.011990847058026742,0.023840206455423927,0.6209570169782501
4.425,0.34322193176740173,0.011999724405247979,0.023857094580804754,0.6209212492465469
4.43,0.3432294400967004,0.012008599565053358,0.0238740946359639,0.6208878657022836
4.435,0.34323447455236333,0.012017465137112899,0.023891191442016565,0.6208568688685085
4.44,0.34323705706396707,0.012026313790162394,0.023908369870414628,0.6208282592754573
4.445,0.34323721140077984,0.01203513826761131,0.023925614854395878,0.6208020354772142
4.45,0.34323496313671853,0.012043931393097238,0.023942911400402025,0.6207781940697835
4.455,0.3432303396140083,0.012052686075980689,0.02396024459945563,0.6207567297105567
4.46,0.3432233699055744,0.012061395316773969,0.023977599638485773,0.6207376351391672
4.465,0.343214084776196,0.012070052212497755,0.023994961811591938,0.6207209011997157
4.47,0.3432025166424547,0.012078649961958995,0.0240123165312353,0.6207065168643524
4.475,0.34318869953151127,0.012087181870943672,0.0240296493393464,0.6206944692582002
4.48,0.34317266903874616,0.012095641357317981,0.02404694591833786,0.6206847436855994
4.485,0.34315446228430124,0.012104021956031493,0.02406419210201071,0.620677323657658
4.49,0.34313411786856046,0.012112317324015836,0.024081373886342537,0.6206721909210826
4.495,0.34311167582661045,0.012120521244972517,0.024098477440145732,0.6206693254882727
4.5,0.3430871775817224,0.012128627634043546,0.024115489115583782,0.6206687056686516
4.505,0.34306066589789797,0.01213663054235859,0.0241323954585336,0.6206703081012113
4.51,0.3430321848315243,0.012144524161452468,0.02414918321878177,0.6206741077882428
4.515,0.3430017796821839,0.01215230282754697,0.024165839360042542,0.620680078130228
4.52,0.3429694969426662,0.012159961025690997,0.024182351069785453,0.6206881909618588
4.525,0.3429353842482296,0.012167493393753278,0.02419870576886046,0.620698416589158
4.53,0.3428994903251639,0.012174894726262039,0.024214891120908546,0.6207107238276669
4.535,0.3428618649387031,0.012182159978086131,0.02423089504154587,0.6207250800416663
4.54,0.3428225588403411,0.012189284267952426,0.02424670570730965,0.6207414511843982
4.545,0.34278162371460297,0.012196262881794399,0.02426231156435416,0.6207598018392498
4.55,0.34273911212532526,0.012203091275927114,0.024277701336885425,0.6207800952618635
4.555,0.3426950774615001,0.012209765080044037,0.024292864035323408,0.6208022934231338
4.56,0.34264957388273803,0.012216280100031379,0.024307788964180777,0.6208263570530511
4.565,0.34260265626440634,0.012222632320595925,0.024322465729647646,0.6208522456853515
4.57,0.34255438014249784,0.01222881790770262,0.02433688424687199,0.6208799177029289
4.575,0.3425048016582889,0.012234833210818434,0.024351034746925838,0.6209093303839682
4.58,0.3424539775028423,0.012240674764959386,0.024364907783447673,0.620940439948752
4.585,0.3424019648614137,0.012246339292537878,0.02437849423895201,0.6209732016070978
4.59,0.3423488213578191,0.012251823705007875,0.024391785330797423,0.621007569606377
4.595,0.3422946049988205,0.012257125104305728,0.024404772616804897,0.6210434972800704
4.6,0.34223937411858885,0.012262240784084848,0.02441744800051882,0.6210809370968089
4.605,0.342183187323301,0.012267168230742753,0.02442980373610347,0.6211198407098542
4.61,0.3421261034359282,0.012271905124239375,0.024441832432868387,0.6211601590069654
4.615,0.342068181441274,0.01227644933870586,0.024453527059416637,0.6212018421606049
4.62,0.34200948043131724,0.012280798942843478,0.0244648809474105,0.6212448396784301
4.625,0.3419500595509176,0.012284952200112591,0.02447588779494975,0.6212891004540214
4.63,0.34188997794393805,0.012288907568712037,0.024486541669558357,0.6213345728177929
4.635,0.34182929469983997,0.012292663701349588,0.02449683701077598,0.6213812045880358
4.64,0.34176806880080474,0.012296219444804567,0.02450676863235138,0.6214289431220407
4.645,0.34170635906943503,0.012299573839284018,0.024516331724035428,0.6214777353672469
4.65,0.3416442241170878,0.012302726117574214,0.02452552185297215,0.6215275279123673
4.655,0.3415817222928904,0.012305675703989596,0.024534334964686856,0.6215782670384347
4.66,0.3415189116334898,0.012308422213121636,0.024542767383671095,0.621629898769719
4.665,0.34145584981358307,0.01231096544839041,0.024550815813564844,0.6216823689244632
4.67,0.3413925940972774,0.012313305400402002,0.024558477336937036,0.621735623165385
4.675,0.3413292012903249,0.012315442245115212,0.0245657494146662,0.621789607049895
4.68,0.3412657276932771,0.012317376341821305,0.024572629884923633,0.6218442660799793
4.685,0.34120222905560194,0.012319108230940894,0.02457911696176222,0.6218995457516964
4.69,0.3411387605308048,0.01232063863164227,0.02458520923331464,0.6219553916042397
4.695,0.34107537663259313,0.012321968439285853,0.024590905659605374,0.622011749268517
4.7,0.3410121311921231,0.012323098722699606,0.024596205569981558,0.6220685645151971
4.705,0.3409490773163635,0.01232403072129061,0.024601108660168302,0.6221257833021789
4.71,0.3408862673476126,0.01232476584199813,0.02460561498895476,0.6221833518214358
4.715,0.34082375282419974,0.012325305656093811,0.024609724974517785,0.6222412165451899
4.72,0.3407615844424021,0.012325651895834792,0.024613439390390596,0.6222993242713738
4.725,0.3406998120196063,0.012325806450975745,0.024616759361084383,0.6223576221683349
4.73,0.3406384844587408,0.012325771365146013,0.024619686357371388,0.6224160578187432
4.735,0.34057764971400395,0.0123255488320982,0.024622222191238403,0.6224745792626608
4.74,0.3405173547579113,0.012325141191834641,0.024624369010520186,0.6225331350397353
4.745,0.34045764554968155,0.012324550926618423,0.024626129293222717,0.6225916742304787
4.75,0.3403985670049815,0.012323780656875623,0.02462750584154662,0.6226501464965977
4.755,0.3403401629670452,0.012322833136995582,0.024628501775621557,0.622708502120339
4.76,0.34028247617918356,0.01232171125103611,0.024629120526962645,0.6227666920428191
4.765,0.34022554825869544,0.01232041800834056,0.024629365831660432,0.622824667901305
4.77,0.3401694196721925,0.012318956539073746,0.024629241723316195,0.6228823820654189
4.775,0.34011412971234545,0.012317330089683734,0.024628752525734595,0.6229397876722376
4.78,0.34005971647605865,0.01231554201829653,0.024627902845386074,0.6229968386602601
4.785,0.34000621684407806,0.012313595790050683,0.024626697563651483,0.6230534898022212
4.79,0.33995366646203495,0.0123114949723788,0.024625141828861732,0.6231096967367259
4.795,0.3399020997229268,0.012309243230242945,0.02462324104814533,0.6231654159986864
4.8,0.3398515497510336,0.012306844321330841,0.02462100087909687,0.6232206050485402
4.805,0.3398020483872678,0.012304302091219726,0.024618427221279614,0.6232752223002344
4.81,0.3397536261759523,0.01230162046851464,0.024615526207575376,0.6233292271479592
4.815,0.3397063123530208,0.012298803459967821,0.024612304195394948,0.6233825799916181
4.82,0.3396601348356321,0.012295855145585828,0.02460876775776238,0.6234352422610213
4.825,0.339615120213189,0.012292779673730807,0.024604923674286343,0.6234871764387955
4.83,0.33957129373974954,0.012289581256222308,0.024600778922031795,0.623538346081998
4.835,0.33952867932781905,0.012286264163445805,0.02459634066630511,0.6235887158424317
4.84,0.33948729954350737,0.012282832719474028,0.024591616251365696,0.6236382514856545
4.845,0.3394471756030361,0.01227929129720699,0.024586613191077068,0.6236869199086814
4.85,0.33940832737057836,0.012275644313536461,0.024581339159510125,0.6237346891563766
4.855,0.33937077335741217,0.012271896224540479,0.024575801981511262,0.6237815284365377
4.86,0.3393345307223686,0.012268051520713264,0.024570009623247756,0.623827408133672
4.865,0.3392996152735522,0.012264114722235778,0.024563970182742582,0.6238722998214711
4.87,0.33926604147131284,0.01226009037429193,0.024557691880410702,0.6239161762739861
4.875,0.3392338224324446,0.012255983042435277,0.024551183049608506,0.6239590114755131
4.88,0.33920296993558796,0.01225179730801081,0.02454445212720787,0.624000780629195
4.885,0.3391734944278098,0.01224753776363629,0.02453750764420599,0.6240414601643495
4.89,0.33914540503233515,0.01224320900874734,0.02453035821638187,0.6240810277425372
4.895,0.3391187095574035,0.012238815645210262,0.024523012535009978,0.6241194622623778
4.9,0.3390934145062217,0.012234362273006458,0.024515479357641326,0.624156743863132
4.905,0.3390695250879857,0.012229853485991968,0.024507767498961816,0.624192853927062
4.91,0.3390470452299407,0.01222529386773554,0.024499885821737358,0.6242277750805879
4.915,0.3390259775904514,0.012220687987438396,0.02449184322785498,0.6242614911942568
4.92,0.3390063235730507,0.012216040395938646,0.02448364864946865,0.6242939873815435
4.925,0.3389880833414376,0.012211355621803083,0.024475311040258258,0.6243252499965026
4.93,0.33897125583539117,0.012206638167508931,0.024466839366809812,0.6243552666302916
4.935,0.3389558387875715,0.012201892505717842,0.024458242600124434,0.6243840261065877
4.94,0.3389418287411735,0.012197123075644306,0.02444952970726347,0.6244115184759202
4.945,0.3389292210684033,0.012192334279520389,0.024440709643136556,0.6244377350089413
4.95,0.33891800998974364,0.012187530479158545,0.0244317913424391,0.6244626681886603
4.955,0.33890818859397726,0.012182715992614042,0.024422783711745315,0.6244863117016649
4.96,0.33889974885893437,0.012177895090948366,0.02441369562176244,0.6245086604283564
4.965,0.3388926816729327,0.012173071995094785,0.02440453589975146,0.6245297104322226
4.97,0.3388869768568774,0.012168250872827049,0.02439531332211929,0.6245494589481778
4.975,0.33888262318698814,0.012163435835832086,0.02438603660718693,0.6245679043699944
4.98,0.338879608418121,0.012158630936887327,0.024376714408137694,0.6245850462368555
4.985,0.3388779193076534,0.01215384016714316,0.024367355306149453,0.6246008852190555
4.99,0.33887754163989925,0.012149067453510885,0.024357967803714138,0.6246154231028772
4.995,0.33887846025102325,0.012144316656156305,0.02434856031814771,0.6246286627746742
5.0,0.33888065905442194,0.012139591566099069,0.024339141175293243,0.6246406082041872
